series_id                     	year	period	       value	footnote_codes
PCU484220484220SM             	2013	M03	       127.6	
PCU484220484220SM             	2013	M04	       127.4	
PCU484220484220SM             	2013	M05	       127.4	
PCU484220484220SM             	2013	M06	       127.5	
PCU484220484220SM             	2013	M07	       126.6	
PCU484220484220SM             	2013	M08	       126.6	
PCU484220484220SM             	2013	M09	       126.6	
PCU484220484220SM             	2013	M10	       127.1	
PCU484220484220SM             	2013	M11	       127.1	
PCU484220484220SM             	2013	M12	       127.1	
PCU484220484220SM             	2013	M13	       127.2	
PCU484220484220SM             	2014	M01	       127.2	
PCU484220484220SM             	2014	M02	       127.2	
PCU484220484220SM             	2014	M03	       127.9	
PCU484220484220SM             	2014	M04	       128.2	
PCU484220484220SM             	2014	M05	       128.3	
PCU484220484220SM             	2014	M06	       128.3	
PCU484220484220SM             	2014	M07	       128.4	
PCU484220484220SM             	2014	M08	       128.4	
PCU484220484220SM             	2014	M09	       128.3	
PCU484220484220SM             	2014	M10	       128.6	
PCU484220484220SM             	2014	M11	       128.6	
PCU484220484220SM             	2014	M12	       128.6	
PCU484220484220SM             	2014	M13	       128.2	
PCU484220484220SM             	2015	M01	       127.9	
PCU484220484220SM             	2015	M02	       127.7	
PCU484220484220SM             	2015	M03	       127.8	
PCU484220484220SM             	2015	M04	       127.3	
PCU484220484220SM             	2015	M05	       127.5	
PCU484220484220SM             	2015	M06	       127.5	
PCU484220484220SM             	2015	M07	       127.6	
PCU484220484220SM             	2015	M08	       127.4	
PCU484220484220SM             	2015	M09	       127.3	
PCU484220484220SM             	2015	M10	       127.3	
PCU484220484220SM             	2015	M11	       127.3	
PCU484220484220SM             	2015	M12	       126.9	
PCU484220484220SM             	2015	M13	       127.5	
PCU484220484220SM             	2016	M01	       126.5	
PCU484220484220SM             	2016	M02	       126.5	
PCU484220484220SM             	2016	M03	       126.6	
PCU484220484220SM             	2016	M04	       131.9	
PCU484220484220SM             	2016	M05	       132.0	
PCU484220484220SM             	2016	M06	       132.2	
PCU484220484220SM             	2016	M07	       131.8	
PCU484220484220SM             	2016	M08	       131.9	
PCU484220484220SM             	2016	M09	       131.9	
PCU484220484220SM             	2016	M10	       132.0	
PCU484220484220SM             	2016	M11	       132.1	
PCU484220484220SM             	2016	M12	       132.2	
PCU484220484220SM             	2016	M13	       130.6	
PCU484220484220SM             	2017	M01	       132.4	
PCU484220484220SM             	2017	M02	       132.4	
PCU484220484220SM             	2017	M03	       132.5	
PCU484220484220SM             	2017	M04	       132.5	
PCU484220484220SM             	2017	M05	       132.6	
PCU484220484220SM             	2017	M06	       132.7	
PCU484220484220SM             	2017	M07	       132.7	
PCU484220484220SM             	2017	M08	       133.1	
PCU484220484220SM             	2017	M09	       133.1	
PCU484220484220SM             	2017	M10	       133.4	
PCU484220484220SM             	2017	M11	       133.4	
PCU484220484220SM             	2017	M12	       133.3	
PCU484220484220SM             	2017	M13	       132.8	
PCU484220484220SM             	2018	M01	       133.4	
PCU484220484220SM             	2018	M02	       134.1	
PCU484220484220SM             	2018	M03	       134.0	
PCU48423-48423-               	2003	M12	       100.0	
PCU48423-48423-               	2004	M01	       100.0	
PCU48423-48423-               	2004	M02	       100.1	
PCU48423-48423-               	2004	M03	       100.1	
PCU48423-48423-               	2004	M04	       100.6	
PCU48423-48423-               	2004	M05	       101.4	
PCU48423-48423-               	2004	M06	       101.4	
PCU48423-48423-               	2004	M07	       101.7	
PCU48423-48423-               	2004	M08	       102.2	
PCU48423-48423-               	2004	M09	       102.3	
PCU48423-48423-               	2004	M10	       103.3	
PCU48423-48423-               	2004	M11	       103.7	
PCU48423-48423-               	2004	M12	       103.7	
PCU48423-48423-               	2004	M13	       101.7	
PCU48423-48423-               	2005	M01	       104.1	
PCU48423-48423-               	2005	M02	       104.2	
PCU48423-48423-               	2005	M03	       104.7	
PCU48423-48423-               	2005	M04	       105.7	
PCU48423-48423-               	2005	M05	       106.3	
PCU48423-48423-               	2005	M06	       106.3	
PCU48423-48423-               	2005	M07	       106.7	
PCU48423-48423-               	2005	M08	       107.9	
PCU48423-48423-               	2005	M09	       110.1	
PCU48423-48423-               	2005	M10	       112.3	
PCU48423-48423-               	2005	M11	       111.3	
PCU48423-48423-               	2005	M12	       110.2	
PCU48423-48423-               	2005	M13	       107.5	
PCU48423-48423-               	2006	M01	       111.1	
PCU48423-48423-               	2006	M02	       111.0	
PCU48423-48423-               	2006	M03	       111.3	
PCU48423-48423-               	2006	M04	       111.9	
PCU48423-48423-               	2006	M05	       112.9	
PCU48423-48423-               	2006	M06	       113.3	
PCU48423-48423-               	2006	M07	       114.1	
PCU48423-48423-               	2006	M08	       114.9	
PCU48423-48423-               	2006	M09	       114.6	
PCU48423-48423-               	2006	M10	       112.6	
PCU48423-48423-               	2006	M11	       112.7	
PCU48423-48423-               	2006	M12	       113.2	
PCU48423-48423-               	2006	M13	       112.8	
PCU48423-48423-               	2007	M01	       113.5	
PCU48423-48423-               	2007	M02	       113.0	
PCU48423-48423-               	2007	M03	       113.5	
PCU48423-48423-               	2007	M04	       114.0	
PCU48423-48423-               	2007	M05	       113.8	
PCU48423-48423-               	2007	M06	       114.0	
PCU48423-48423-               	2007	M07	       114.3	
PCU48423-48423-               	2007	M08	       114.9	
PCU48423-48423-               	2007	M09	       115.1	
PCU48423-48423-               	2007	M10	       116.4	
PCU48423-48423-               	2007	M11	       117.4	
PCU48423-48423-               	2007	M12	       117.9	
PCU48423-48423-               	2007	M13	       114.8	
PCU48423-48423-               	2008	M01	       118.6	
PCU48423-48423-               	2008	M02	       118.5	
PCU48423-48423-               	2008	M03	       121.8	
PCU48423-48423-               	2008	M04	       123.4	
PCU48423-48423-               	2008	M05	       125.0	
PCU48423-48423-               	2008	M06	       128.7	
PCU48423-48423-               	2008	M07	       129.1	
PCU48423-48423-               	2008	M08	       127.5	
PCU48423-48423-               	2008	M09	       126.6	
PCU48423-48423-               	2008	M10	       124.5	
PCU48423-48423-               	2008	M11	       120.9	
PCU48423-48423-               	2008	M12	       118.1	
PCU48423-48423-               	2008	M13	       123.6	
PCU48423-48423-               	2009	M01	       115.1	
PCU48423-48423-               	2009	M02	       114.5	
PCU48423-48423-               	2009	M03	       113.3	
PCU48423-48423-               	2009	M04	       113.7	
PCU48423-48423-               	2009	M05	       112.0	
PCU48423-48423-               	2009	M06	       112.5	
PCU48423-48423-               	2009	M07	       113.1	
PCU48423-48423-               	2009	M08	       112.1	
PCU48423-48423-               	2009	M09	       112.6	
PCU48423-48423-               	2009	M10	       112.8	
PCU48423-48423-               	2009	M11	       113.3	
PCU48423-48423-               	2009	M12	       113.3	
PCU48423-48423-               	2009	M13	       113.2	
PCU48423-48423-               	2010	M01	       113.9	
PCU48423-48423-               	2010	M02	       114.1	
PCU48423-48423-               	2010	M03	       114.8	
PCU48423-48423-               	2010	M04	       115.2	
PCU48423-48423-               	2010	M05	       115.9	
PCU48423-48423-               	2010	M06	       115.8	
PCU48423-48423-               	2010	M07	       116.3	
PCU48423-48423-               	2010	M08	       116.5	
PCU48423-48423-               	2010	M09	       116.6	
PCU48423-48423-               	2010	M10	       116.8	
PCU48423-48423-               	2010	M11	       116.9	
PCU48423-48423-               	2010	M12	       117.1	
PCU48423-48423-               	2010	M13	       115.8	
PCU48423-48423-               	2011	M01	       118.3	
PCU48423-48423-               	2011	M02	       119.2	
PCU48423-48423-               	2011	M03	       121.0	
PCU48423-48423-               	2011	M04	       122.2	
PCU48423-48423-               	2011	M05	       122.5	
PCU48423-48423-               	2011	M06	       122.1	
PCU48423-48423-               	2011	M07	       121.8	
PCU48423-48423-               	2011	M08	       121.8	
PCU48423-48423-               	2011	M09	       121.8	
PCU48423-48423-               	2011	M10	       121.7	
PCU48423-48423-               	2011	M11	       121.9	
PCU48423-48423-               	2011	M12	       122.0	
PCU48423-48423-               	2011	M13	       121.4	
PCU48423-48423-               	2012	M01	       122.0	
PCU48423-48423-               	2012	M02	       122.0	
PCU48423-48423-               	2012	M03	       122.7	
PCU48423-48423-               	2012	M04	       123.0	
PCU48423-48423-               	2012	M05	       123.1	
PCU48423-48423-               	2012	M06	       122.7	
PCU48423-48423-               	2012	M07	       122.7	
PCU48423-48423-               	2012	M08	       123.1	
PCU48423-48423-               	2012	M09	       123.5	
PCU48423-48423-               	2012	M10	       123.5	
PCU48423-48423-               	2012	M11	       123.4	
PCU48423-48423-               	2012	M12	       123.4	
PCU48423-48423-               	2012	M13	       122.9	
PCU48423-48423-               	2013	M01	       123.3	
PCU48423-48423-               	2013	M02	       123.4	
PCU48423-48423-               	2013	M03	       123.5	
PCU48423-48423-               	2013	M04	       123.2	
PCU48423-48423-               	2013	M05	       123.2	
